"UniproEntry","Hydropathy","FCR","IDR","LCR","Pscore","PLAAC","catGRANULE","PhosFreq","Score"
"Q6ETX0",0.44108874,0.22147651,0.134228188,0.134228188,2.7,-0.16,0.686302,0.00671140939597315,0
"Q6EU15",0.444769648,0.154471545,0.004878049,0.307317073,6.85,0.246,2.13215,0.0048780487804878,0
"Q6EU58",0.369359756,0.320121951,0.277439024,0.103658537,1.33,-0.105,1.37172,0.0182926829268293,0
"Q6EU87",0.471519796,0.25862069,0.195402299,0.149425287,0.36,-0.281,0.3017,0.00574712643678161,0
"Q6EUF8",0.481133333,0.228,0,0.05,0.19,-0.182,0.559408,0.002,0
"Q6EUQ1",0.472033543,0.189937107,0,0.225157233,4.83,0.106,0.469775,0.0050314465408805,0
"Q6EUQ4",0.401228758,0.230588235,0.708235294,0.254117647,6.56,0.287,1.59839,0.00470588235294118,0
"Q6F2V2",0.466461665,0.191881919,0,0.10701107,0.5,-0.085,0.0170542,0.00738007380073801,0
"Q6F323",0.430820879,0.28460039,0.050682261,0.095516569,1.94,-0.289,0.608904,0.00584795321637427,0
"Q6F378",0.439260009,0.226720648,0.046558704,0.038461538,3.07,0.366,0.99648,0.00101214574898785,0
"Q6F385",0.4663758,0.22513089,0,0.183246073,-0.25,-0.298,-0.210303,0.00523560209424084,0
"Q6F3A0",0.429301075,0.228494624,0.139784946,0.14516129,2.14,-0.053,0.183431,0.00268817204301075,0
"Q6F3B4",0.462154882,0.272727273,0.154545455,0.227272727,0.53,-0.387,0.642196,0.00909090909090909,0
"Q6F3B7",0.455336257,0.261513158,0.074013158,0.047697368,0.58,-0.311,0.452068,0.00328947368421053,0
"Q6F6A2",0.456873079,0.250988142,0.041501976,0.110671937,1.29,-0.228,0.262674,0.00395256916996047,0
"Q6F6B5",0.460968661,0.256410256,0,0,1.89,-0.213,1.20807,0.00404858299595142,0
"Q6GKU7",0.393807983,0.376699029,0,0.13592233,3.35,-0.112,0.998979,0.00970873786407767,0
"Q6GKV1",0.471193416,0.280864198,0,0,-0.23,-0.437,-0.103992,0.00617283950617284,0
"Q6GKX1",0.40303523,0.32195122,1,0.068292683,1.72,-0.339,0.406998,0.0146341463414634,0
"Q6GKX5",0.508611111,0.25625,0,0,-0.93,-0.557,-0.381629,0.00625,0
"Q6GKY0",0.381878307,0.386904762,1,0.416666667,0.02,-0.399,0.959823,0.0178571428571429,0
"Q6H442",0.449792465,0.274425287,0.07183908,0.100574713,0.81,-0.329,0.847125,0.0014367816091954,0
"Q6H462",0.452660819,0.265789474,0,0.022368421,0.41,-0.14,0.882916,0.00131578947368421,0
"Q6H4R6",0.540770303,0.169897377,0.063854048,0.100342075,4.39,-0.212,0.364493,0.00912200684150513,0
"Q6H4U9",0.407226507,0.280205656,0.213367609,0,0.66,-0.255,0.859376,0.0051413881748072,0
"Q6H513",0.407619048,0.346031746,0.187301587,0.187301587,-0.31,-0.367,1.18109,0.00634920634920635,0
"Q6H5D1",0.484331248,0.227882038,0.042895442,0,0.19,-0.232,0.710642,0.00268096514745308,0
"Q6H5G6",0.525141243,0.156779661,0,0.389830508,-0.09,-0.101,-0.859801,0.0254237288135593,0
"Q6H5V3",0.477557444,0.246458924,0,0.320113314,-1.22,-0.327,-0.575809,0.0056657223796034,0
"Q6H5V6",0.404046858,0.287539936,0.099041534,0,-0.31,-0.29,0.456429,0.00319488817891374,0
"Q6H5V7",0.385271318,0.358139535,1,0.190697674,-0.06,-0.276,0.63411,0.0325581395348837,0
"Q6H5V9",0.503088102,0.227520436,0,0.046321526,-0.45,-0.283,-0.17492,0.00272479564032698,0
"Q6H639",0.520191765,0.131979695,0,0.512690355,1.77,-0.055,-0.723612,0.0050761421319797,0
"Q6H647",0.431616595,0.258941345,0,0.040057225,3.23,-0.151,0.697214,0.00715307582260372,0
"Q6H657",0.462111928,0.200367647,0.227941176,0.244485294,2.91,-0.031,0.670571,0.0147058823529412,0
"Q6H664",0.44497076,0.252631579,0,0.410526316,-0.17,-0.264,1.07211,0.00526315789473684,0
"Q6H667",0.476734858,0.194945848,0,0.252707581,1.24,-0.195,0.0302043,0.0036101083032491,0
"Q6H6D2",0.489106145,0.234636872,0,0.061452514,0.81,-0.393,-0.0573702,0.00558659217877095,0
"Q6H6H7",0.496999189,0.226277372,0,0.126520681,-0.41,-0.255,0.199783,0.0024330900243309,0
"Q6H6I1",0.521876351,0.175097276,0,0.182879377,1.18,-0.323,-0.225495,0.00389105058365759,0
"Q6H6Q9",0.466888889,0.225,0.18,0.12,-0.75,-0.242,-0.0191452,0.005,0
"Q6H6V3",0.466575405,0.199178645,0.264887064,0.147843943,0.99,0.002,0.193102,0.0143737166324435,0
"Q6H711",0.456324786,0.226923077,0,0.107692308,2.04,-0.146,-0.00424722,0.00384615384615385,0
"Q6H734",0.466104418,0.253012048,0,0.069879518,0.62,-0.19,0.496745,0.00963855421686747,0
"Q6H793",0.455730337,0.17752809,0.238202247,0.368539326,2.8,-0.033,1.14887,0.0314606741573034,0
"Q6H7E6",0.416302368,0.301229508,0.043032787,0,1.1,-0.279,0.746939,0.00819672131147541,0
"Q6H7I5",0.469780609,0.222929936,0,0,-1.68,-0.319,-0.817704,0.00636942675159236,0
"Q6H7J7",0.462173382,0.261538462,0.112087912,0.182417582,-0.07,-0.266,-0.31075,0.00879120879120879,0
"Q6H7T1",0.435555556,0.293333333,0.093333333,0.146666667,-0.03,-0.329,0.613625,0.00666666666666667,0
"Q6H8D5",0.469084249,0.242857143,0.053846154,0.025274725,0.78,-0.307,0.705676,0.0010989010989011,0
"Q6I576",0.469266297,0.235154394,0.048693587,0.121140143,3.41,-0.313,0.90175,0.00118764845605701,0
"Q6I584",0.459227468,0.248927039,0.081545064,0.168812589,2.88,-0.19,0.435602,0.00143061516452074,0
"Q6I591",0.446133853,0.288888889,0.104093567,0.156725146,0.56,-0.237,0.927479,0.00116959064327485,0
"Q6I5K0",0.432503347,0.284337349,0.157831325,0.03373494,1.45,-0.195,0.830038,0.0168674698795181,0
"Q6I5V8",0.445977011,0.280172414,1,0.504310345,2.05,-0.251,1.01004,0.0129310344827586,0
"Q6I5Y1",0.421432908,0.236794171,0.189435337,0.182149362,3.5,-0.07,0.995957,0.00182149362477231,0
"Q6I605",0.500021124,0.226235741,0,0.05513308,-0.65,-0.317,-0.11211,0.00190114068441065,0
"Q6I627",0.479634621,0.234501348,0,0.126684636,-0.5,-0.293,0.445109,0.00808625336927224,0
"Q6ICW8",0.422150768,0.279742765,0.237942122,0,0.11,-0.35,0.609476,0.045016077170418,0
"Q6ICW9",0.518109925,0.181494662,0,0.153024911,-0.11,-0.209,0.055949,0.00355871886120996,0
"Q6ICY4",0.517670342,0.190839695,0.071246819,0,0.81,-0.292,-0.0817263,0.0127226463104326,0
"Q6ID77",0.422705314,0.295652174,0.930434783,0,NA,-0.383,-0.958467,0.00869565217391304,0
"Q6ID84",0.465092593,0.229166667,0,0,0.74,-0.299,0.512934,0.0125,0
"Q6IDA8",0.45,0.268421053,0.084210526,0,-0.75,-0.396,-0.183725,0.0263157894736842,0
"Q6ITC5",0.403472222,0.3359375,0.9140625,0.125,NA,-0.264,-0.650495,0.0078125,0
"Q6J657",0.496531614,0.218232044,0,0.157458564,0.97,-0.416,-0.18905,0.00276243093922652,0
"Q6JDV7",0.436661699,0.280178838,0.081967213,0.078986587,0.21,-0.291,0.783057,0.0104321907600596,0
"Q6K1X9",0.443603364,0.262948207,0.069721116,0.057768924,3.19,-0.077,1.13773,0.0139442231075697,0
"Q6K1Y0",0.426133565,0.345501956,0.247718383,0.13559322,0.13,-0.328,0.763373,0.00130378096479791,0
"Q6K1Y4",0.442295167,0.27080891,0,0,1.43,0.095,1.15771,0.00351699882766706,0
"Q6K270",0.453210815,0.260456274,0,0.100760456,0.09,-0.158,0.495308,0.00950570342205323,0
"Q6K272",0.472914148,0.217654172,0.021765417,0.084643289,1.61,-0.033,0.378068,0.00241837968561064,0
"Q6K2T0",0.413908683,0.256532067,0.062945368,0.097387173,3.79,0.105,1.39934,0.00475059382422803,0
"Q6K2Y3",0.431597864,0.311460259,0.073937153,0.092421442,2.34,-0.209,0.6708,0.0129390018484288,0
"Q6K2Z4",0.480314708,0.242774566,0.01734104,0.040462428,0.74,-0.391,-0.487222,0.00578034682080925,0
"Q6K3A0",0.478512397,0.257116621,0,0.068870523,1.19,-0.302,0.473581,0.00275482093663912,0
"Q6K3A8",0.494216677,0.262032086,0,0.265597148,0.32,-0.342,-0.265729,0.0017825311942959,0
"Q6K3D1",0.483841975,0.222222222,0,0.044444444,0.15,-0.301,0.349416,0.000888888888888889,0
"Q6K3D4",0.468845918,0.248618785,0.022099448,0.031307551,1.82,-0.18,0.696773,0.00828729281767956,0
"Q6K3E4",0.439872541,0.163341646,0,0.102244389,4.59,0.54,1.01817,0.00249376558603491,0
"Q6K3F7",0.45684578,0.274590164,0.071038251,0.06557377,0.18,-0.208,0.705659,0.0109289617486339,0
"Q6K407",0.463217247,0.235820896,0,0.03880597,0.48,-0.241,0.280284,0.00298507462686567,0
"Q6K431",0.444803218,0.277886497,0.052837573,0.046966732,1.04,-0.215,0.854917,0.00391389432485323,0
"Q6K437",0.428374517,0.316187595,0,0.02269289,0.36,-0.384,0.60714,0.00302571860816944,0
"Q6K461",0.471971972,0.256756757,0.144144144,0.099099099,0.91,-0.44,-0.592683,0.0045045045045045,0
"Q6K4D9",0.356837607,0.376923077,1,0,NA,-0.45,0.605866,0.0230769230769231,0
"Q6K4K9",0.510618966,0.233390119,0,0,-0.39,-0.332,-0.49142,0.00170357751277683,0
"Q6K4N6",0.484038528,0.232198142,0.191950464,0.229102167,2.78,-0.256,0.676762,0.0185758513931889,0
"Q6K4P5",0.473406193,0.239754098,0,0.135245902,0.75,-0.256,0.591834,0.00204918032786885,0
"Q6K4Q0",0.454953327,0.181571816,0.273712737,0.222222222,1.86,-0.017,0.421798,0.002710027100271,0
"Q6K4R6",0.414387171,0.265979381,0.21443299,0.474226804,2.98,0.004,1.13711,0.00206185567010309,0
"Q6K4V3",0.392297205,0.325153374,0.435582822,0.27607362,2.75,-0.268,1.25167,0.00613496932515337,0
"Q6K4Z1",0.399617737,0.291284404,0.763761468,0.105504587,2.5,-0.097,0.573391,0.00229357798165138,0
"Q6K537",0.487220733,0.123324397,0,0.337801609,5.67,0.206,2.03458,0.00268096514745308,0
"Q6K542",0.323018868,0.362264151,0.422641509,0.369811321,2.64,-0.143,1.52817,0.060377358490566,0
"Q6K558",0.503826648,0.199170124,0.041493776,0.097510373,0.38,-0.257,-0.00529269,0.004149377593361,0
"Q6K562",0.489351852,0.224358974,0.141025641,0.125,0.82,-0.236,1.04498,0.00320512820512821,0
"Q6K5F6",0.294350282,0.542372881,1,0.231638418,7.08,-0.661,0.136924,0.0112994350282486,0
"Q6K5G2",0.409165889,0.319327731,0.37535014,0.149859944,2.59,-0.267,0.938652,0.015406162464986,0
"Q6K5G3",0.46544243,0.225941423,0,0.121338912,2.32,-0.178,0.883896,0.00836820083682008,0
"Q6K5Q1",0.44732812,0.31085044,0,0.192082111,4.82,-0.015,1.9516,0.00439882697947214,0
"Q6K5U2",0.480740741,0.233333333,0.191111111,0.288888889,0.58,-0.148,-0.488496,0.00222222222222222,0
"Q6K5X7",0.428931083,0.296202532,0.155696203,0.098734177,1.1,-0.064,0.212149,0.0139240506329114,0
"Q6K603",0.43208703,0.254752852,0.144486692,0.079847909,1.96,0.066,1.39082,0.00950570342205323,0
"Q6K643",0.463852286,0.288433382,0,0.140556369,0.94,-0.274,0.299625,0.00146412884333821,0
"Q6K647",0.466295759,0.267053701,0.026124819,0.133526851,0.63,-0.289,0.732711,0.011611030478955,0
"Q6K677",0.446944444,0.205769231,0.319230769,0.055769231,0.32,-0.092,0.122042,0.00576923076923077,0
"Q6K678",0.386613757,0.361904762,0.966666667,0.057142857,-0.05,-0.39,-0.0318215,0.00952380952380952,0
"Q6K6A1",0.412869521,0.262614679,0.157110092,0.047018349,1.71,-0.078,0.947637,0.00344036697247706,0
"Q6K6A4",0.491094771,0.203431373,0,0.026960784,0.04,-0.152,0.550946,0.00735294117647059,0
"Q6K6B8",0.473101789,0.197564276,0,0.093369418,3.45,-0.125,0.879861,0.0216508795669824,0
"Q6K6D3",0.473644507,0.209335219,0.041018388,0.057991513,0.65,-0.182,0.543171,0.00707213578500707,0
"Q6K6F2",0.430005942,0.165775401,0.802139037,0.454545455,2.94,-0.039,-0.382903,0.0106951871657754,0
"Q6K6K7",0.479678015,0.232779097,0.097387173,0.140142518,0.48,-0.186,0.0217425,0.00237529691211401,0
"Q6K6L6",0.480696365,0.244239631,0,0.410138249,2.53,-0.148,1.43612,0.00460829493087558,0
"Q6K6Q1",0.489693593,0.22005571,0,0.01810585,1.43,-0.054,0.688148,0.00139275766016713,0
"Q6K6Q6",0.426686919,0.273405137,0.206296603,0.094449047,1.09,-0.194,1.00452,0.000828500414250207,0
"Q6K6X2",0.417773019,0.340471092,0.276231263,0,0.61,-0.298,1.13081,0.012847965738758,0
"Q6K6Z8",0.455581516,0.182242991,0.011682243,0.11682243,2.88,-0.042,-0.0473565,0.00467289719626168,0
"Q6K700",0.415731195,0.268041237,0.343642612,0,0.71,-0.336,0.754747,0.0274914089347079,0
"Q6K710",0.435701275,0.295081967,0.598360656,0.196721311,NA,-0.436,0.0684456,0.0245901639344262,0
"Q6K712",0.441189131,0.259079903,0.140435835,0.181598063,0.18,-0.208,0.176358,0.00484261501210654,0
"Q6K715",0.487546967,0.239935588,0.028985507,0.154589372,1.16,-0.147,-0.179625,0.00322061191626409,0
"Q6K741",0.475622152,0.205047319,0,0.127760252,0.26,-0.118,0.908481,0.00157728706624606,0
"Q6K7A6",0.423265142,0.317689531,0.23465704,0.176895307,0.42,-0.432,0.368022,0.0036101083032491,0
"Q6K7P0",0.404444444,0.325628141,0.113567839,0.029145729,1.69,-0.295,1.1386,0.00100502512562814,0
"Q6K7R4",0.472623635,0.25867052,0,0.059248555,2.83,-0.217,0.699926,0.00289017341040462,0
"Q6K7R9",0.445389779,0.289765721,0.049321825,0.022194821,1.01,-0.218,0.84126,0.00739827373612824,0
"Q6K832",0.480162354,0.228310502,0,0.118721461,0.49,-0.254,-0.0425702,0.0030441400304414,0
"Q6K837",0.452906777,0.256965944,0,0.037151703,0.93,-0.263,0.153292,0.021671826625387,0
"Q6K8A9",0.381199539,0.363321799,0.610726644,0.332179931,0.63,-0.32,1.64541,0.0363321799307958,0
"Q6K8E9",0.46179499,0.204702628,0.006915629,0.048409405,1.9,-0.149,0.52592,0.012448132780083,0
"Q6K8S0",0.485052317,0.197309417,0,0.224215247,0.79,-0.216,-0.334877,0.00224215246636771,0
"Q6K8S6",0.434765017,0.296918768,0.540616246,0.414565826,4.36,-0.008,0.541259,0.00280112044817927,0
"Q6K8S7",0.546200274,0.150617284,0.088888889,0.044444444,-0.7,-0.169,-0.265876,0.00493827160493827,0
"Q6K8U8",0.430853175,0.241071429,0,0,NA,-0.311,0.894824,0.00892857142857143,0
"Q6K929",0.499044205,0.193548387,1,0.344086022,NA,-0.477,0.0795537,0.021505376344086,0
"Q6K962",0.418423552,0.290598291,0.435897436,0.185185185,2.59,-0.014,0.844593,0.0142450142450142,0
"Q6K969",0.546678424,0.150793651,0,0.235449735,-0.1,-0.278,-0.325272,0.00264550264550265,0
"Q6K977",0.383582346,0.301391036,0.341576507,0.098918083,1.37,-0.057,1.28923,0.0123647604327666,0
"Q6K990",0.44092289,0.273224044,0.019672131,0.158469945,2.84,-0.166,1.38894,0.00218579234972678,0
"Q6K9C3",0.352611111,0.355,0.28,0.59,4.23,-0.062,1.2715,0.1,0
"Q6K9F7",0.445389114,0.240215924,0,0,0.78,0.094,0.696773,0.00404858299595142,0
"Q6K9G3",0.549352967,0.130522088,0.06626506,0.086345382,1.32,-0.205,0.880972,0.00200803212851406,0
"Q6K9M2",0.48446227,0.181818182,0,0.064171123,0.99,-0.148,-0.0023033,0.0133689839572193,0
"Q6K9N9",0.44746732,0.267156863,0,0.095588235,2.83,-0.445,0.533386,0.00245098039215686,0
"Q6K9T1",0.467662338,0.258441558,0,0.064935065,1.72,-0.219,0.303856,0.0038961038961039,0
"Q6K9T7",0.48761175,0.201149425,0,0.082375479,0.86,-0.243,0.142347,0.00191570881226054,0
"Q6K9X0",0.459965338,0.20017331,0.030329289,0.058925477,2.46,-0.117,1.04617,0.00606585788561525,0
"Q6K9X3",0.501126332,0.197260274,0,0.082191781,-0.03,-0.19,0.553266,0.010958904109589,0
"Q6KA01",0.431688242,0.258495146,0,0.05461165,3.31,-0.156,1.59411,0.00728155339805825,0
"Q6KAI5",0.467108168,0.251655629,0,0.087417219,1.39,-0.126,0.0827718,0.0119205298013245,0
"Q6L4G3",0.436084656,0.261904762,0.776190476,0.357142857,1.97,-0.23,0.760138,0.0285714285714286,0
"Q6L4L4",0.43687619,0.234285714,0.001142857,0.014857143,1.67,0.038,1.01149,0.00457142857142857,0
"Q6L4N4",0.455444997,0.21641791,0,0.300995025,2.05,-0.085,0.17376,0.00995024875621891,0
"Q6L4R9",0.462308802,0.257142857,0.138961039,0.092207792,3.46,-0.244,0.344319,0.0038961038961039,0
"Q6L4S2",0.390375088,0.334394904,0.165605096,0.321656051,1.33,-0.264,0.329176,0.00318471337579618,0
"Q6L4W5",0.429590018,0.237967914,0.122994652,0.13368984,2.2,-0.207,-0.258868,0.0401069518716578,0
"Q6L4W6",0.471380471,0.25,0,0.078282828,3.35,-0.225,1.45859,0.00252525252525253,0
"Q6L4Z2",0.420487576,0.258790436,0.049226442,0.008438819,1.94,-0.151,0.27883,0.00843881856540084,0
"Q6L4Z4",0.429612871,0.269230769,0,0.041855204,1.19,-0.276,1.15456,0.00678733031674208,0
"Q6L4Z5",0.438121048,0.238482385,0.092140921,0.230352304,3.48,-0.093,0.798396,0.002710027100271,0
"Q6L4Z9",0.428250591,0.255319149,1,0.478723404,NA,-0.141,0.410755,0.0212765957446809,0
"Q6L512",0.462252664,0.244863014,0,0.022260274,-0.29,-0.338,0.645806,0.00342465753424658,0
"Q6L528",0.42723133,0.303278689,1,0.12295082,NA,-0.372,-0.70267,0.0163934426229508,0
"Q6L535",0.415067946,0.29676259,0.176258993,0.014388489,0.34,-0.231,0.511512,0.0107913669064748,0
"Q6L594",0.446552707,0.282051282,0.246153846,0.092307692,-0.35,-0.251,0.55124,0.0153846153846154,0
"Q6L5C4",0.427675945,0.313645621,0.374745418,0.219959267,1.48,-0.261,1.04282,0.00407331975560081,0
"Q6L5C9",0.404843305,0.282051282,0.029487179,0.05,3.8,-0.078,1.39013,0.00512820512820513,0
"Q6L5D4",0.449412698,0.245714286,0,0.051428571,2.43,0.199,0.499212,0.00428571428571429,0
"Q6L8F9",0.545035162,0.164556962,0,0.286075949,1.23,-0.276,0.233761,0.00253164556962025,0
"Q6LA42",0.420330546,0.259856631,0.102150538,0.0609319,2.6,0.125,0.50573,0.00716845878136201,0
"Q6LA43",0.43443406,0.246728972,0,0.106542056,1.48,-0.015,0.580954,0.00186915887850467,0
"Q6NKN2",0.441146447,0.250883392,0.157243816,0.026501767,1.51,-0.151,0.708976,0.019434628975265,0
"Q6NKR6",0.442188595,0.242118537,0,0,3.01,-0.225,0.744391,0.00252206809583859,0
"Q6NKT4",0.418899437,0.330696203,0.259493671,0.041139241,0.24,-0.347,0.85508,0.00949367088607595,0
"Q6NKW7",0.51010101,0.223665224,0,0.027417027,0.29,-0.263,0.397197,0.00288600288600289,0
"Q6NL02",0.471850014,0.23573201,0,0.136476427,0.64,-0.337,-0.224351,0.0124069478908189,0
"Q6NL24",0.489643606,0.260377358,0.018867925,0,-0.66,-0.428,0.509438,0.00754716981132075,0
"Q6NL28",0.450304414,0.273972603,0,0.143835616,-0.48,-0.436,-0.909134,0.00684931506849315,0
"Q6NLA5",0.535201573,0.154867257,0,0,-0.01,-0.327,-0.261792,0.00884955752212389,0
"Q6NLB6",0.515782828,0.1875,0.164772727,0.073863636,-0.45,-0.281,-0.748164,0.0113636363636364,0
"Q6NLC8",0.436493827,0.297777778,0.173333333,0.146666667,0.33,-0.381,1.28438,0.0355555555555556,0
"Q6NLD7",0.52408377,0.12565445,0,0.251308901,-0.53,-0.104,-0.443508,0.0157068062827225,0
"Q6NLF5",0.471941639,0.212121212,0.626262626,0,NA,-0.435,-0.460088,0.0303030303030303,0
"Q6NLH7",0.424539363,0.309045226,0.175879397,0.105527638,0.29,-0.391,0.868246,0.0050251256281407,0
"Q6NLR2",0.553150553,0.134199134,0.028138528,0,0.3,-0.129,0.0605556,0.00432900432900433,0
"Q6NLR3",0.429513048,0.244552058,0.082324455,0.196125908,1.52,-0.032,0.442315,0.00726392251815981,0
"Q6NLV0",0.441560645,0.244274809,0.251908397,0,NA,-0.387,0.220186,0.0458015267175573,0
"Q6NM16",0.48,0.220895522,0,0.03880597,0.23,-0.294,0.188087,0.00298507462686567,0
"Q6NM17",0.473301127,0.220289855,0,0,1.34,-0.128,0.0479119,0.0202898550724638,0
"Q6NM25",0.534966378,0.172910663,0.07204611,0.086455331,-0.31,-0.317,-0.520644,0.0144092219020173,0
"Q6NM33",0.406125898,0.292775665,0.410646388,0.372623574,1.88,-0.238,0.34788,0.0228136882129278,0
"Q6NM36",0.438596491,0.263157895,0.196172249,0.148325359,0.05,-0.36,0.0180507,0.00478468899521531,0
"Q6NM52",0.483363042,0.22459893,0,0,-0.8,-0.35,0.627478,0.0053475935828877,0
"Q6NMC1",0.46965812,0.272435897,0,0.099358974,-0.52,-0.152,1.03782,0.00641025641025641,0
"Q6NMC6",0.406888197,0.295950156,0.168224299,0.143302181,0.79,-0.29,-0.0519468,0.0404984423676012,0
"Q6NME2",0.384149184,0.20979021,0.629370629,0,-0.1,0.107,-0.192726,0.034965034965035,0
"Q6NMI3",0.470702614,0.239705882,0,0.073529412,-0.07,-0.252,-0.063496,0.0191176470588235,0
"Q6NMK2",0.311838384,0.425454545,0.927272727,0.541818182,0.47,-0.349,0.952456,0.0181818181818182,0
"Q6NML5",0.462666667,0.22,0,0.06,-1.3,-0.27,0.248413,0.02,0
"Q6NMN6",0.547583559,0.160569106,0.042682927,0.073170732,0.01,-0.307,0.530919,0.00609756097560976,0
"Q6NMS0",0.488713911,0.244094488,0,0.047244094,-0.5,-0.408,0.26434,0.015748031496063,0
"Q6NMZ5",0.470685579,0.226950355,0,0.219858156,0.09,-0.178,-0.770283,0.00709219858156028,0
"Q6NNG9",0.468004115,0.234567901,0,0,0.04,-0.226,0.0713043,0.00617283950617284,0
"Q6NNI9",0.442155221,0.246231156,0,0,0.44,-0.199,-0.9026,0.0100502512562814,0
"Q6NNJ2",0.444017094,0.211538462,0,0.288461538,1.62,-0.281,-0.388719,0.0384615384615385,0
"Q6NPD1",0.535222542,0.13832853,0,0.095100865,-0.53,-0.148,-0.643258,0.0230547550432277,0
"Q6NPE4",0.343607306,0.445205479,0.773972603,0.315068493,0.3,-0.577,1.7063,0.00684931506849315,0
"Q6NPE9",0.344173442,0.422764228,0.443089431,0.292682927,0.69,-0.397,0.769711,0.00813008130081301,0
"Q6NPL4",0.481411069,0.212927757,0,0,0.11,-0.385,0.493968,0.00760456273764259,0
"Q6NPL8",0.43204023,0.275862069,0,0.094827586,1.44,-0.249,0.503737,0.00862068965517241,0
"Q6NPM8",0.482787412,0.228323699,0,0.054913295,-0.5,-0.16,0.0616174,0.00578034682080925,0
"Q6NPR6",0.455862692,0.229268293,0,0.156097561,1.34,-0.128,0.685501,0.0048780487804878,0
"Q6NPS1",0.397808141,0.339026473,0.455166524,0.084543126,1.89,-0.11,1.45389,0.0187873612297182,0
"Q6NPS8",0.457891921,0.253611557,0,0.038523274,0.79,-0.29,0.592912,0.00160513643659711,0
"Q6NQ64",0.463292048,0.305331179,0,0.085621971,1.15,-0.41,0.781717,0.00646203554119548,0
"Q6NQ74",0.423003778,0.271981243,0.004689332,0.082063306,1.51,-0.035,1.05574,0.00937866354044549,0
"Q6NQ79",0.465342853,0.208835341,0,0.024096386,2.22,-0.18,0.782354,0.00133868808567604,0
"Q6NQ80",0.392343988,0.308219178,0,0.143835616,1.77,-0.112,0.929994,0.00547945205479452,0
"Q6NQ88",0.422880511,0.278276481,0.175942549,0.111310592,0.68,-0.112,1.05411,0.00359066427289048,0
"Q6NQ93",0.482197891,0.222627737,0,0.105839416,0.84,-0.155,0.689896,0.00182481751824818,0
"Q6NQ97",0.476437173,0.218813906,0,0.024539877,1.5,-0.213,0.643797,0.00613496932515337,0
"Q6NQ99",0.39502584,0.316860465,0.081395349,0,0.27,-0.229,0.113417,0.0436046511627907,0
"Q6NQC3",0.333401084,0.43902439,1,0.295731707,0.73,-0.255,1.2098,0.0121951219512195,0
"Q6NQD9",0.335587762,0.429951691,0.434782609,0.347826087,-0.83,-0.442,1.28449,0.00483091787439614,0
"Q6NQG5",0.475661376,0.222222222,1,0.166666667,NA,-0.365,-0.692395,0.00793650793650794,0
"Q6NQJ6",0.472339837,0.261519303,0,0.077210461,0.46,-0.234,0.291572,0.0099626400996264,0
"Q6NQK2",0.420885919,0.28285078,0.160356347,0.026726058,0.89,-0.406,0.681467,0.0111358574610245,0
"Q6NQK3",0.559662633,0.145214521,0.0330033,0.03960396,0.29,-0.334,-0.29118,0.0066006600660066,0
"Q6NQN5",0.538741022,0.171102662,0,0.064638783,-1.28,-0.428,-0.192971,0.00380228136882129,0
"Q6PQQ4",0.41379376,0.191780822,0,0.155821918,2.54,0.169,1.75244,0.00513698630136986,0
"Q6Q151",0.371717172,0.387351779,0.177865613,0.171936759,1.97,-0.297,1.39079,0.00395256916996047,0
"Q6Q152",0.403152557,0.349206349,0.492063492,0.123015873,1.48,-0.138,1.19139,0.0178571428571429,0
"Q6Q1P4",0.401550812,0.366174056,0,0.085385878,0.47,-0.298,1.31842,0.00410509031198686,0
"Q6Q4D0",0.453555386,0.269260107,0,0.03279939,0.34,-0.247,0.826738,0.0015255530129672,0
"Q6QPM6",0.473722011,0.254752852,0.121673004,0.186311787,1.12,-0.273,-0.146023,0.00760456273764259,0
"Q6R032",0.408150852,0.302919708,0.162408759,0.065693431,1.27,-0.24,0.703323,0.00364963503649635,0
"Q6R0E4",0.420598291,0.351282051,0.117948718,0.056410256,0.7,-0.346,0.133722,0.00769230769230769,0
"Q6R0H1",0.417157623,0.23875969,0.066666667,0.173643411,0.84,-0.098,0.447232,0.013953488372093,0
"Q6R2K3",0.480584192,0.197164948,0,0.162371134,2.22,-0.119,0.647407,0.0038659793814433,0
"Q6R3K4",0.535758134,0.160220994,0.063535912,0.113259669,0.41,-0.283,0.428577,0.00966850828729282,0
"Q6R8G5",0.473174025,0.244228433,0,0.123936817,1.12,-0.238,0.705365,0.00850546780072904,0
"Q6R996",0.456434401,0.258003766,0,0.04519774,2.12,-0.281,0.269503,0.00753295668549906,0
"Q6R9J6",0.494163861,0.252525253,0.353535354,0.151515152,NA,-0.573,-0.517785,0.0101010101010101,0
"Q6S5G3",0.448717949,0.255989912,0,0.051702396,0.93,-0.171,0.942916,0.00126103404791929,0
"Q6S7B0",0.451253945,0.22122571,0,0.043348281,0.87,-0.158,0.824092,0.0119581464872945,0
"Q6SJR1",0.40867284,0.281944444,0.015277778,0.068055556,3.49,-0.008,1.08106,0.0166666666666667,0
"Q6STH5",0.498934837,0.204887218,0,0.035714286,0.61,-0.254,0.243023,0.0150375939849624,0
"Q6USK2",0.460142544,0.238486842,0,0.019736842,1.37,-0.269,0.731649,0.00822368421052632,0
"Q6V959",0.429477292,0.303341902,0,0.030848329,-0.23,-0.356,1.06738,0.0025706940874036,0
"Q6VGS4",0.458306624,0.201923077,0,0.177884615,2.25,-0.148,1.17096,0.0168269230769231,0
